src_table,field_key,label,abbreviation,dict_category,unit_observed,dtype_inferred,p01,p50,p99,n_rows,n_keys,coverage,already_gold,concept,note
mimiciii.CHARTEVENTS,778,Arterial PaCO2,,ABG,mmHg,numeric,23.971,40.0,73.2138,212489,13139,0.6875,,,
mimiciii.CHARTEVENTS,779,Arterial PaO2,,ABG,mmHg,numeric,52.6298,111.9826,433.1613,212200,13135,0.6873,,,
mimiciii.CHARTEVENTS,777,Arterial CO2(Calc),,ABG,,numeric,13.4412,25.8027,41.409,209248,13089,0.6849,,,
mimiciii.CHARTEVENTS,8492,GI Tube #1 [Site],,,,categorical,,,,206833,6669,0.3489,,,
mimiciii.CHARTEVENTS,297,IV #2 [Site],,,,categorical,,,,204848,15618,0.8172,,,
mimiciii.CHARTEVENTS,137,Cough Reflex,,,,categorical,,,,204608,3853,0.2016,,,
mimiciii.CHARTEVENTS,578,Pressure Support,,,.,numeric,0.0,8.5328,21.5183,204337,10594,0.5543,,,
mimiciii.CHARTEVENTS,283,INV#1 WaveformAppear,,,,categorical,,,,204291,11775,0.6161,,,
mimiciii.CHARTEVENTS,776,Arterial Base Excess,,ABG,,numeric,-12.7808,0.0,12.39,201038,12628,0.6607,,,
mimiciii.CHARTEVENTS,398,Inc #1 [Dressing],,,,categorical,,,,200445,8172,0.4276,,,
mimiciii.CHARTEVENTS,374,Impaired Skin Site#1,,,,categorical,,,,199717,5756,0.3012,,,
mimiciii.CHARTEVENTS,50,Apnea Time Interval,,,,numeric,20.0,20.0,30.0,199706,7540,0.3945,,,
mimiciii.CHARTEVENTS,1126,Art.pH,,ABG,,numeric,7.1587,7.4,7.5359,198847,12356,0.6465,,,
mimiciii.CHARTEVENTS,491,PAP Mean,,,mmHg,numeric,13.2339,29.9994,54.9196,198550,2220,0.1162,,,
mimiciii.CHARTEVENTS,208,Gag Reflex,,,,categorical,,,,197178,3835,0.2007,,,
mimiciii.CHARTEVENTS,8401,IV #2 [Size],,,,categorical,,,,195613,15342,0.8027,,,
mimiciii.CHARTEVENTS,1043,Less Restrict Meas.,,,,categorical,,,,195568,8832,0.4621,,,
mimiciii.CHARTEVENTS,813,Hematocrit,,Hematology,%,numeric,20.114,29.9441,43.5249,195490,18735,0.9803,,,
mimiciii.CHARTEVENTS,648,Speech,,,,categorical,,,,191442,3730,0.1952,,,
mimiciii.CHARTEVENTS,130,Communication,,,,categorical,,,,188526,3614,0.1891,,,
mimiciii.CHARTEVENTS,619,Respiratory Rate Set,,,BPM,numeric,0.0,14.6475,34.2548,185121,10585,0.5538,,,
mimiciii.CHARTEVENTS,682,Tidal Volume (Obser),,,ml/B,numeric,297.5849,551.0058,884.3475,182416,10570,0.5531,,,
mimiciii.CHARTEVENTS,187,Family Communication,,,,categorical,,,,181294,17182,0.899,,,
mimiciii.CHARTEVENTS,1704,PA line cm Mark,,,cm,numeric,39.5833,50.0,68.6273,174473,2783,0.1456,,,
mimiciii.CHARTEVENTS,527,Pain Type,,,,categorical,,,,174434,15554,0.8138,,,
mimiciii.CHARTEVENTS,614,Resp Rate (Spont),,,BPM,numeric,0.0,0.0,24.1832,174057,10573,0.5532,,,
mimiciii.CHARTEVENTS,1535,Potassium,,Chemistry,,numeric,2.9026,4.0,6.113,173775,14058,0.7356,,,
mimiciii.CHARTEVENTS,535,Peak Insp. Pressure,,,cmH2O,numeric,10.1848,27.0021,48.093,172930,10568,0.553,,,
mimiciii.CHARTEVENTS,683,Tidal Volume (Set),,,ml/B,numeric,0.6847,550.0,807.7366,169707,10550,0.552,,,
mimiciii.CHARTEVENTS,116,Cardiac Index,,,...,numeric,1.462,2.7097,6.0972,169451,5139,0.2689,,,
mimiciii.CHARTEVENTS,325,IV Site Appear #2,,,,categorical,,,,169311,15437,0.8077,,,
mimiciii.CHARTEVENTS,392,Inc #1 [Drainage],,,,categorical,,,,168245,8066,0.422,,,
mimiciii.CHARTEVENTS,1089,PainLevel Acceptable,,,,categorical,,,,167514,12511,0.6546,,,
mimiciii.CHARTEVENTS,732,Waveform-Vent,,,,categorical,,,,162771,10416,0.545,,,
mimiciii.CHARTEVENTS,626,SVR,,,...,numeric,349.3374,927.6851,2193.4919,160167,4986,0.2609,,,
mimiciii.CHARTEVENTS,284,INV#2 WaveformAppear,,,,categorical,,,,159136,8881,0.4647,,,
mimiciii.CHARTEVENTS,131,Compliance (40-60ml),,,ml/cmH,numeric,9.6244,28.4084,81.4279,158058,10500,0.5494,,,
mimiciii.CHARTEVENTS,8428,Inc #1 [Status],,,,categorical,,,,155930,7788,0.4075,,,
mimiciii.CHARTEVENTS,837,Sodium (135-148),,Chemistry,,numeric,126.279,139.0,152.8665,155424,18707,0.9788,,,
mimiciii.CHARTEVENTS,627,SVRI,,,...,numeric,725.0315,1822.1766,3823.2425,153897,4841,0.2533,,,
mimiciii.CHARTEVENTS,6208,Ve High,,,,numeric,10.7586,17.9979,26.7963,150548,6170,0.3228,,,
mimiciii.CHARTEVENTS,183,Eye Care,,,,categorical,,,,148719,7944,0.4157,,,
mimiciii.CHARTEVENTS,230,INV Line#1 Zero/Cal,,,,categorical,,,,143527,11923,0.6238,,,
mimiciii.CHARTEVENTS,412,Incision/Wound #2,,,,categorical,,,,143248,5103,0.267,,,
mimiciii.CHARTEVENTS,241,INV Line#3 [Type],,,,categorical,,,,142079,4664,0.244,,,
mimiciii.CHARTEVENTS,684,Tidal Volume (Spont),,,ml/B,numeric,0.0,470.1777,952.1233,141135,9530,0.4986,,,
mimiciii.CHARTEVENTS,8394,INV Line#3 [Site],,,,categorical,,,,138767,4615,0.2415,,,
mimiciii.CHARTEVENTS,90,C.O.(thermodilution),,,L/min,numeric,2.5942,5.3844,12.7692,138738,4949,0.2589,,,
mimiciii.CHARTEVENTS,430,LVSW,,,g * m,numeric,25.1492,62.7591,189.8791,137579,4623,0.2419,,,
mimiciii.CHARTEVENTS,821,Magnesium (1.6-2.6),,Chemistry,,numeric,1.2881,2.0,3.1444,137473,18229,0.9538,,,
mimiciii.CHARTEVENTS,5818,PAP Alarm [Low],,,mmHg,mixed,0.0,5.6382,45.2404,137241,3283,0.1718,,,
mimiciii.CHARTEVENTS,431,LVSWI,,,g*m/m2,numeric,13.4993,31.7805,91.0263,136321,4590,0.2402,,,
mimiciii.CHARTEVENTS,791,Creatinine (0-1.3),,Chemistry,,numeric,0.2989,0.9,7.6685,135261,18727,0.9799,,,
mimiciii.CHARTEVENTS,781,BUN (6-20),,Chemistry,,numeric,4.2979,22.8075,121.2545,134580,18724,0.9797,,,
mimiciii.CHARTEVENTS,662,Stroke Volume,,,ml,numeric,27.3483,61.9044,155.152,134495,4760,0.2491,,,
mimiciii.CHARTEVENTS,8552,PAP Alarm [High],,,mmHg,numeric,16.0766,30.0206,85.2566,134253,2839,0.1485,,,
mimiciii.CHARTEVENTS,202,GI#1 Tube PlaceCheck,,,,categorical,,,,133476,6900,0.361,,,
mimiciii.CHARTEVENTS,788,Chloride (100-112),,Chemistry,,numeric,89.9491,105.237,120.6378,133215,18635,0.975,,,
mimiciii.CHARTEVENTS,787,Carbon Dioxide,,Chemistry,,numeric,12.6083,24.327,37.6207,132971,18630,0.9748,,,
mimiciii.CHARTEVENTS,625,SVI,,,...,numeric,14.8978,31.3831,70.8806,132698,4705,0.2462,,,
mimiciii.CHARTEVENTS,828,Platelets,,Hematology,,numeric,23.039,187.6201,720.3343,131344,18669,0.9768,,,
mimiciii.CHARTEVENTS,814,Hemoglobin,,Hematology,gm/dl,numeric,7.0563,10.2181,14.9725,131293,18616,0.974,,,
mimiciii.CHARTEVENTS,543,Plateau Pressure,,,cmH2O,numeric,7.7737,21.9962,40.7634,130060,10216,0.5345,,,
mimiciii.CHARTEVENTS,421,LCW,,,kg x m,numeric,2.4103,5.4846,15.6288,129986,4627,0.2421,,,
mimiciii.CHARTEVENTS,422,LCWI,,,...,numeric,1.3159,2.7662,7.5707,128808,4594,0.2404,,,
mimiciii.CHARTEVENTS,861,"WBC (4-11,000)",,Hematology,,numeric,1.9753,11.3781,36.7802,123348,18622,0.9744,,,
mimiciii.CHARTEVENTS,465,Neuro Symptoms,,,,categorical,,,,122403,2723,0.1425,,,
mimiciii.CHARTEVENTS,664,Swan SVO2,,,%,numeric,46.6581,68.9507,88.391,122224,2862,0.1497,,,
mimiciii.CHARTEVENTS,833,RBC,,Hematology,/mic l,numeric,2.2643,3.3735,5.0008,121983,18597,0.9731,,,
mimiciii.CHARTEVENTS,8390,GI#1 Tube [Drain],,,,categorical,,,,121924,9382,0.4909,,,
mimiciii.CHARTEVENTS,244,INV Line#3SiteAppear,,,,categorical,,,,117317,4565,0.2389,,,
mimiciii.CHARTEVENTS,1536,Sodium,,Chemistry,,numeric,126.4181,139.0,152.4895,117173,14038,0.7345,,,
mimiciii.CHARTEVENTS,1127,"WBC   (4-11,000)",,Hematology,,numeric,1.9302,11.3713,36.8829,116680,17604,0.9211,,,
mimiciii.CHARTEVENTS,439,MDI #1 [Puff],,,,numeric,2.0,6.0,10.4523,116030,3324,0.1739,,,
mimiciii.CHARTEVENTS,386,Inc #1 [Closure],,,,categorical,,,,115420,6173,0.323,,,
mimiciii.CHARTEVENTS,8437,MDI #1 [Drug],,,,categorical,,,,114892,3283,0.1718,,,
mimiciii.CHARTEVENTS,629,Seizure Activity,,,,categorical,,,,114633,2113,0.1106,,,
mimiciii.CHARTEVENTS,816,Ionized Calcium,,Chemistry,,numeric,0.8341,1.1388,1.443,113298,11018,0.5765,,,
mimiciii.CHARTEVENTS,399,Inc #2 [Dressing],,,,categorical,,,,111805,5096,0.2666,,,
mimiciii.CHARTEVENTS,827,Phosphorous(2.7-4.5),,Chemistry,mEq/L,numeric,1.299,3.398,8.7112,110812,16882,0.8833,,,
mimiciii.CHARTEVENTS,236,INV Line#2 Zero/Cal,,,,categorical,,,,109691,8802,0.4605,,,
mimiciii.CHARTEVENTS,356,ImpSkin Treatment #1,,,,categorical,,,,108567,5408,0.283,,,
mimiciii.CHARTEVENTS,7915,Pt./Family Informed,,,,categorical,,,,108129,3261,0.1706,,,
mimiciii.CHARTEVENTS,221,I:E Ratio,,,,mixed,0.8961,2.716,16.7192,108113,8982,0.47,,,
mimiciii.CHARTEVENTS,786,Calcium (8.4-10.2),,Chemistry,mg/dl,numeric,6.3625,8.2835,10.5715,106221,16776,0.8778,,,
mimiciii.CHARTEVENTS,522,Pain Cause,,,,categorical,,,,106128,12960,0.6781,,,
mimiciii.CHARTEVENTS,580,Previous Weight,,,kg,numeric,30.025,82.1252,167.1026,105280,12313,0.6443,,,
mimiciii.CHARTEVENTS,1532,Magnesium,,Chemistry,,numeric,1.2975,2.0341,3.1864,104330,13784,0.7212,,,
mimiciii.CHARTEVENTS,167,Education Learner,,,,categorical,,,,103073,12439,0.6508,,,
mimiciii.CHARTEVENTS,524,Pain Level (Rest),,,,categorical,,,,102445,12613,0.66,,,
mimiciii.CHARTEVENTS,1525,Creatinine,,Chemistry,,numeric,0.2997,0.9529,7.6348,102180,14051,0.7352,,,
mimiciii.CHARTEVENTS,1044,Pain Level,,,,categorical,,,,101730,12458,0.6518,,,
mimiciii.CHARTEVENTS,1162,BUN,,,,numeric,4.3802,22.8685,120.194,101664,14050,0.7351,,,
mimiciii.CHARTEVENTS,825,PTT(22-35),,Coags,,numeric,21.1992,34.0379,150.0,101087,16839,0.8811,,,
mimiciii.CHARTEVENTS,1523,Chloride,,Chemistry,,numeric,90.0072,105.5994,120.6179,100844,14038,0.7345,,,
mimiciii.CHARTEVENTS,375,Impaired Skin Site#2,,,,categorical,,,,100828,2757,0.1443,,,
mimiciii.CHARTEVENTS,95,CT #1 Dressing,,,,categorical,,,,100548,4980,0.2606,,,
mimiciii.CHARTEVENTS,169,Education Readiness,,,,categorical,,,,100503,12340,0.6457,,,
