src_table,field_key,label,abbreviation,dict_category,unit_observed,dtype_inferred,p01,p50,p99,n_rows,n_keys,coverage,already_gold,concept,note
mimiciii.CHARTEVENTS,1538,Total Bili,,Chemistry,,numeric,0.006,1.1546,40.6385,20857,5841,0.3056,,,
mimiciii.CHARTEVENTS,772,Albumin (>3.2),,Chemistry,,numeric,1.4004,2.7003,4.3388,20451,8059,0.4217,,,
mimiciii.CHARTEVENTS,504,PCWP,,,mmHg,mixed,4.7971,17.0,35.6511,20368,2903,0.1519,,,
mimiciii.CHARTEVENTS,1705,Vent Sens Thresh mV,,,V-mA,numeric,0.5128,4.0,17.9376,20364,2133,0.1116,,,
mimiciii.CHARTEVENTS,56,Atrial Pacemaker [Sense],,,,categorical,,,,20280,3495,0.1829,,,
mimiciii.CHARTEVENTS,1707,Vent Stim Thresh mA,,,V-mA,numeric,0.2887,5.0,24.999,19843,2086,0.1091,,,
mimiciii.CHARTEVENTS,248,INV Line#4 Zero/Cal,,,,categorical,,,,19834,1221,0.0639,,,
mimiciii.CHARTEVENTS,364,ImpSkin Wound Base#3,,,,categorical,,,,19739,1124,0.0588,,,
mimiciii.CHARTEVENTS,8406,ImpSkin #1 [Amount],,,,categorical,,,,19271,2369,0.124,,,
mimiciii.CHARTEVENTS,71,BSA - Metric,,,m2,numeric,1.0713,1.5503,2.1668,19205,6339,0.3317,,,
mimiciii.CHARTEVENTS,70,BSA - English,,,m2,numeric,0.9107,1.3297,1.8709,19205,6339,0.3317,,,
mimiciii.CHARTEVENTS,121,Chest PT [Right],,,,categorical,,,,19188,2373,0.1242,,,
mimiciii.CHARTEVENTS,8484,Ventricular Pacemaker [Sensitivity],,,,numeric,0.0,3.3717,25.0,19014,1673,0.0875,,,
mimiciii.CHARTEVENTS,1391,DO2I,,,ml/m/m,numeric,193.9173,373.6055,857.3479,18281,2896,0.1515,,,
mimiciii.CHARTEVENTS,785,CPK/MB,,Enzymes,,numeric,1.0,8.7457,433.4778,18201,6303,0.3298,,,
mimiciii.CHARTEVENTS,8378,Chest PT [Left],,,,categorical,,,,18186,2345,0.1227,,,
mimiciii.CHARTEVENTS,350,ImpSkin #3 [Drain],,,,categorical,,,,18146,1025,0.0536,,,
mimiciii.CHARTEVENTS,8369,Atrial Pacemaker [Capture],,,,categorical,,,,17771,3373,0.1765,,,
mimiciii.CHARTEVENTS,339,Imp Skin Cleanse #2,,,,categorical,,,,16650,1956,0.1023,,,
mimiciii.CHARTEVENTS,158,ETT Position Change,,,,categorical,,,,16242,5288,0.2767,,,
mimiciii.CHARTEVENTS,472,O2AV,,,ml/min,numeric,318.4391,721.4851,1767.2819,15725,3127,0.1636,,,
mimiciii.CHARTEVENTS,1521,Albumin,,Chemistry,,numeric,1.4312,2.727,4.3661,15719,6172,0.3229,,,
mimiciii.CHARTEVENTS,705,Untoward Effect,,,,categorical,,,,15718,3570,0.1868,,,
mimiciii.CHARTEVENTS,473,O2AVI,,,ml/m/m,numeric,173.8813,362.188,851.6892,15676,3109,0.1627,,,
mimiciii.CHARTEVENTS,817,LDH,,Enzymes,,numeric,118.1798,320.1364,7622.3902,15574,6086,0.3184,,,
mimiciii.CHARTEVENTS,8488,GI Prophylaxis [Drug #2],,,,categorical,,,,15514,4308,0.2254,,,
mimiciii.CHARTEVENTS,57,Atrial Pacemaker Threshold [Unit],,,,categorical,,,,15355,1132,0.0592,,,
mimiciii.CHARTEVENTS,8423,Inc #2 [Amount],,,,categorical,,,,15254,1977,0.1034,,,
mimiciii.CHARTEVENTS,717,Ventricular Pacemaker [Sense],,,,categorical,,,,15217,3296,0.1725,,,
mimiciii.CHARTEVENTS,783,Blood Products,,Hematology,,categorical,71.0,71.0,71.0,15182,5958,0.3117,,,
mimiciii.CHARTEVENTS,1483,RSBI Not Completed,,,,categorical,,,,14854,3871,0.2025,,,
mimiciii.CHARTEVENTS,8457,Pressure Sore #1 [Heal],,,,categorical,,,,14650,1213,0.0635,,,
mimiciii.CHARTEVENTS,558,Pressure Sore #1 [Drainage],,,,categorical,,,,14623,1061,0.0555,,,
mimiciii.CHARTEVENTS,775,Amylase,,Enzymes,,numeric,10.2111,65.7365,1003.3825,14619,5258,0.2751,,,
mimiciii.CHARTEVENTS,500,PCA Total Dose,,,,mixed,0.0,1.4952,94.0445,14614,1172,0.0613,,,
mimiciii.CHARTEVENTS,223830,PH (Arterial),PH (Arterial),Labs,units,numeric,7.1536,7.4,7.5441,14396,1078,0.0564,,,
mimiciii.CHARTEVENTS,8370,Atrial Pacemaker Threshold [Value],,,V-mA,numeric,0.5221,6.0,19.885,14282,1017,0.0532,,,
mimiciii.CHARTEVENTS,800,Differential-Polys,,Hematology,,numeric,10.9416,81.9102,96.5966,14189,6749,0.3531,,,
mimiciii.CHARTEVENTS,798,Differential-Lymphs,,Hematology,,numeric,0.0,8.9024,49.6553,14189,6750,0.3532,,,
mimiciii.CHARTEVENTS,796,Differential-Basos,,Hematology,,numeric,0.0,0.1,1.7061,14188,6750,0.3532,,,
mimiciii.CHARTEVENTS,799,Differential-Monos,,Hematology,,numeric,0.0,4.0,18.0546,14188,6750,0.3532,,,
mimiciii.CHARTEVENTS,797,Differential-Eos,,Hematology,,numeric,0.0,0.4967,10.5731,14187,6750,0.3532,,,
mimiciii.CHARTEVENTS,224828,Arterial Base Excess,Arterial Base Excess,Labs,mEq/L,numeric,-11.7706,0.0,12.7757,13804,1075,0.0562,,,
mimiciii.CHARTEVENTS,220224,Arterial O2 pressure,PO2 (Arterial),Labs,mmHg,numeric,52.9244,110.4819,446.7518,13803,1075,0.0562,,,
mimiciii.CHARTEVENTS,220235,Arterial CO2 Pressure,PCO2 (Arterial),Labs,mmHg,numeric,24.0179,40.3039,74.7242,13803,1075,0.0562,,,
mimiciii.CHARTEVENTS,225698,TCO2 (calc) Arterial,TCO2 (calc) Arterial,Labs,mEq/L,numeric,14.3634,26.0,42.3467,13802,1075,0.0562,,,
mimiciii.CHARTEVENTS,76,Bath,,,,categorical,,,,13469,2548,0.1333,,,
mimiciii.CHARTEVENTS,1401,zzO2AV,,,ml/min,numeric,327.6839,726.3577,1770.29,13372,2581,0.135,,,
mimiciii.CHARTEVENTS,1390,DO2,,,ml/min,numeric,328.0266,726.6407,1772.6718,13359,2577,0.1348,,,
mimiciii.CHARTEVENTS,1402,zzO2AVI,,,ml/m/m,numeric,177.2579,363.1665,851.217,13342,2569,0.1344,,,
mimiciii.CHARTEVENTS,1479,IV #1 Reason DC'D,,,,categorical,,,,13212,7704,0.4031,,,
mimiciii.CHARTEVENTS,806,Fibrinogen (150-400),,Coags,,numeric,76.1959,254.9418,923.9014,13050,5170,0.2705,,,
mimiciii.CHARTEVENTS,141,Cuff Pressure-Airway,,,cmH2O,mixed,2.6574,22.0,36.6368,12861,4730,0.2475,,,
mimiciii.CHARTEVENTS,8482,Ventricular Pacemaker [Capture],,,,categorical,,,,12804,3035,0.1588,,,
mimiciii.CHARTEVENTS,1706,Ventricular Pacemaker Sense [mV],,,,mixed,0.0,2.0,14.8469,12680,1508,0.0789,,,
mimiciii.CHARTEVENTS,220545,Hematocrit (serum),Hematocrit (serum),Labs,%,numeric,20.4049,29.1045,44.0488,12651,1654,0.0865,,,
mimiciii.CHARTEVENTS,466,Nursing Consultation,,,,categorical,,,,11537,4065,0.2127,,,
mimiciii.CHARTEVENTS,512,PVR,,,...,mixed,27.252,176.6401,643.5816,11529,2087,0.1092,,,
mimiciii.CHARTEVENTS,227442,Potassium (serum),Potassium (serum),Labs,mEq/L,numeric,2.9173,4.003,5.7884,11404,1645,0.0861,,,
mimiciii.CHARTEVENTS,220645,Sodium (serum),Sodium (serum),Labs,mEq/L,numeric,128.4892,139.4334,152.8064,10776,1648,0.0862,,,
mimiciii.CHARTEVENTS,220615,Creatinine,Creatinine,Labs,mg/dL,numeric,0.3212,1.0,6.3461,10737,1655,0.0866,,,
mimiciii.CHARTEVENTS,225624,BUN,BUN,Labs,mg/dL,numeric,4.4998,22.0274,116.5158,10705,1655,0.0866,,,
mimiciii.CHARTEVENTS,220602,Chloride (serum),Chloride (serum),Labs,mEq/L,numeric,92.1716,106.0,120.8353,10671,1654,0.0865,,,
mimiciii.CHARTEVENTS,1528,Fibrinogen,,Coags,,numeric,76.9397,250.7356,926.9303,10663,4274,0.2236,,,
mimiciii.CHARTEVENTS,227443,HCO3 (serum),HCO3 (serum),Labs,mEq/L,numeric,13.0793,24.9734,37.944,10624,1654,0.0865,,,
mimiciii.CHARTEVENTS,513,PVRI,,,...,numeric,53.8746,345.8572,1147.2136,10605,1143,0.0598,,,
mimiciii.CHARTEVENTS,8495,Ventricular Pacemaker Sense [mA],,,,numeric,0.0,9.033,25.0,10573,1071,0.056,,,
