src_table,field_key,label,abbreviation,dict_category,unit_observed,dtype_inferred,p01,p50,p99,n_rows,n_keys,coverage,already_gold,concept,note
mimiciii.CHARTEVENTS,616,Respiratory Effort,,,,categorical,,,,81722,2227,0.1165,,,
mimiciii.CHARTEVENTS,582,Procedures,,,,categorical,,,,79695,15074,0.7887,,,
mimiciii.CHARTEVENTS,326,IV Site Appear #3,,,,categorical,,,,79305,7534,0.3942,,,
mimiciii.CHARTEVENTS,8373,CT #1 [Leak],,,,categorical,,,,78761,4957,0.2594,,,
mimiciii.CHARTEVENTS,136,Cough Effort,,,,categorical,,,,78602,2387,0.1249,,,
mimiciii.CHARTEVENTS,660,Stool Guaiac,,,,categorical,,,,78381,12026,0.6292,,,
mimiciii.CHARTEVENTS,47,Angio Site #1,,,,categorical,,,,78009,2846,0.1489,,,
mimiciii.CHARTEVENTS,1533,PTT,,Coags,,numeric,20.9918,33.9611,150.0,76889,12845,0.6721,,,
mimiciii.CHARTEVENTS,172,Education Topic #2,,,,categorical,,,,76143,10743,0.5621,,,
mimiciii.CHARTEVENTS,545,Plateau-Off,,,,categorical,,,,75842,5922,0.3099,,,
mimiciii.CHARTEVENTS,400,Inc #3 [Dressing],,,,categorical,,,,74260,3564,0.1865,,,
mimiciii.CHARTEVENTS,362,ImpSkin Wound Base#1,,,,categorical,,,,73340,4557,0.2384,,,
mimiciii.CHARTEVENTS,521,Pacer Wires Vent,,,,numeric,0.0445,2.0,3.5656,72583,3661,0.1916,,,
mimiciii.CHARTEVENTS,519,Pacer Wires Atrial,,,,numeric,0.0,2.0,2.1364,71940,3671,0.1921,,,
mimiciii.CHARTEVENTS,285,INV#3 WaveformAppear,,,,categorical,,,,71627,3234,0.1692,,,
mimiciii.CHARTEVENTS,661,Stool Management,,,,categorical,,,,71523,2777,0.1453,,,
mimiciii.CHARTEVENTS,1530,INR,,Coags,,numeric,0.9,1.3,5.0173,71232,12864,0.6731,,,
mimiciii.CHARTEVENTS,1286,PT,,,,numeric,11.2991,14.2173,37.8749,71061,12850,0.6724,,,
mimiciii.CHARTEVENTS,6206,Tank A psi.,,,,numeric,993.9545,1999.9057,3000.0,69391,5727,0.2997,,,
mimiciii.CHARTEVENTS,6207,Tank B psi.,,,,numeric,968.7933,2000.0,3000.0,69228,5722,0.2994,,,
mimiciii.CHARTEVENTS,834,SaO2,,ABG's,%,numeric,85.0873,97.0,99.3223,68387,8551,0.4474,,,
mimiciii.CHARTEVENTS,436,Low Insp. Pressure,,,cmH2O,numeric,5.7418,10.0,34.0104,68114,2345,0.1227,,,
mimiciii.CHARTEVENTS,576,Pressure Sore Site#1,,,,categorical,,,,66224,1402,0.0734,,,
mimiciii.CHARTEVENTS,352,ImpSkin #1 [Drain],,,,categorical,,,,64199,4127,0.2159,,,
mimiciii.CHARTEVENTS,518,Pacer Wire Condition,,,,categorical,,,,63721,3901,0.2041,,,
mimiciii.CHARTEVENTS,394,Inc #3 [Drainage],,,,categorical,,,,63356,3524,0.1844,,,
mimiciii.CHARTEVENTS,135,Corneal Reflex [Right],,,,categorical,,,,62387,1975,0.1033,,,
mimiciii.CHARTEVENTS,247,INV Line#4 [Type],,,,categorical,,,,62374,1776,0.0929,,,
mimiciii.CHARTEVENTS,640,Significant Events,,,,categorical,,,,62241,13955,0.7302,,,
mimiciii.CHARTEVENTS,591,RLE [Temperature],,,,categorical,,,,61944,2403,0.1257,,,
mimiciii.CHARTEVENTS,8380,Corneal Reflex [Left],,,,categorical,,,,61242,1947,0.1019,,,
mimiciii.CHARTEVENTS,43,Angio Appearance #1 [Attribute 1],,,,categorical,,,,61182,2853,0.1493,,,
mimiciii.CHARTEVENTS,721,Ventilator No.,,,#,numeric,1.0,10.6945,29.0,61151,2782,0.1456,,,
mimiciii.CHARTEVENTS,8468,RLE [Color],,,,categorical,,,,61043,2396,0.1254,,,
mimiciii.CHARTEVENTS,8395,INV Line#4 [Site],,,,categorical,,,,60997,1754,0.0918,,,
mimiciii.CHARTEVENTS,517,Pacer Rate,,,BPM,numeric,35.6565,60.0,97.0844,60556,3779,0.1977,,,
mimiciii.CHARTEVENTS,123,Chest Tube Site #2,,,,categorical,,,,60438,3437,0.1798,,,
mimiciii.CHARTEVENTS,114,CaO2,,,ml/dl,numeric,9.5423,13.6769,19.4478,59928,7585,0.3969,,,
mimiciii.CHARTEVENTS,690,Trach Size,,,,categorical,,,,59661,982,0.0514,,,
mimiciii.CHARTEVENTS,692,Tracheostomy Type,,,,categorical,,,,59594,981,0.0513,,,
mimiciii.CHARTEVENTS,8430,Inc #3 [Status],,,,categorical,,,,57156,3431,0.1795,,,
mimiciii.CHARTEVENTS,8454,Pain Management [Route/Status #2],,,,categorical,,,,56786,8994,0.4706,,,
mimiciii.CHARTEVENTS,357,ImpSkin Treatment #2,,,,categorical,,,,56436,2608,0.1365,,,
mimiciii.CHARTEVENTS,588,RCW,,,kg * m,numeric,0.7986,2.3802,6.9442,56272,1679,0.0879,,,
mimiciii.CHARTEVENTS,601,RVSW,,,g * m,numeric,8.4635,27.1142,77.1749,56078,1674,0.0876,,,
mimiciii.CHARTEVENTS,138,Cough Type,,,,categorical,,,,55630,2028,0.1061,,,
mimiciii.CHARTEVENTS,207,GU Catheter Size,,,,categorical,,,,55377,1391,0.0728,,,
mimiciii.CHARTEVENTS,589,RCWI,,,...,numeric,0.4311,1.2107,3.3613,55108,1642,0.0859,,,
mimiciii.CHARTEVENTS,602,RVSWI,,,g*m/m2,numeric,4.5477,13.8543,35.8661,54921,1637,0.0857,,,
mimiciii.CHARTEVENTS,424,LLE [Temp],,,,categorical,,,,54783,2097,0.1097,,,
mimiciii.CHARTEVENTS,118,Cerv Collar Status,,,,categorical,,,,54202,1724,0.0902,,,
mimiciii.CHARTEVENTS,440,MDI #2 [Puff],,,,numeric,2.0,6.0,9.994,54145,1799,0.0941,,,
mimiciii.CHARTEVENTS,8435,LLE [Color],,,,categorical,,,,53880,2093,0.1095,,,
mimiciii.CHARTEVENTS,119,Cervical Collar Type,,,,categorical,,,,53726,1722,0.0901,,,
mimiciii.CHARTEVENTS,8438,MDI #2 [Drug],,,,categorical,,,,53702,1749,0.0915,,,
mimiciii.CHARTEVENTS,45,Angio Dressing #1,,,,categorical,,,,52250,2817,0.1474,,,
mimiciii.CHARTEVENTS,818,Lactic Acid(0.5-2.0),,Chemistry,,numeric,0.5994,1.8082,15.4723,52180,9456,0.4948,,,
mimiciii.CHARTEVENTS,345,ImpSkin Character #2,,,,categorical,,,,51516,2684,0.1404,,,
mimiciii.CHARTEVENTS,410,Incentive Spirometry,,,,categorical,,,,50569,5282,0.2764,,,
mimiciii.CHARTEVENTS,376,Impaired Skin Site#3,,,,categorical,,,,50463,1353,0.0708,,,
mimiciii.CHARTEVENTS,250,INV Line#4SiteAppear,,,,categorical,,,,50450,1731,0.0906,,,
mimiciii.CHARTEVENTS,242,INV Line#3 Zero/Cal,,,,categorical,,,,48674,3183,0.1665,,,
mimiciii.CHARTEVENTS,8422,Inc #1 [Amount],,,,categorical,,,,47706,5049,0.2642,,,
mimiciii.CHARTEVENTS,604,Radiologic Study,,,,categorical,,,,47020,12757,0.6675,,,
mimiciii.CHARTEVENTS,1531,Lactic Acid,,Chemistry,,numeric,0.5986,1.7971,14.9317,44288,7688,0.4023,,,
mimiciii.CHARTEVENTS,530,Peak Flow,,,L/m,mixed,36.2743,60.0,93.8117,43876,3067,0.1605,,,
mimiciii.CHARTEVENTS,58,Atrial Pacemaker [mA],,,,mixed,0.276,0.9992,20.0,41783,3345,0.175,,,
mimiciii.CHARTEVENTS,691,Tracheostomy Cuff,,,,categorical,,,,41776,960,0.0502,,,
mimiciii.CHARTEVENTS,140,Cuff Leak,,,,categorical,,,,39985,962,0.0503,,,
mimiciii.CHARTEVENTS,387,Inc #2 [Closure],,,,categorical,,,,39361,3020,0.158,,,
mimiciii.CHARTEVENTS,363,ImpSkin Wound Base#2,,,,categorical,,,,39349,2258,0.1181,,,
mimiciii.CHARTEVENTS,468,O2 Delivery Device#2,,,,categorical,,,,39187,3357,0.1756,,,
mimiciii.CHARTEVENTS,8371,Atrial Pacemaker [Sensitivity],,,,numeric,0.1776,6.0541,20.0,38214,3079,0.1611,,,
mimiciii.CHARTEVENTS,567,PressSoreTreatment#1,,,,categorical,,,,37407,1386,0.0725,,,
mimiciii.CHARTEVENTS,1045,Pain Level/Response,,,,categorical,,,,36973,8410,0.44,,,
mimiciii.CHARTEVENTS,471,O2 Flow (lpm) #2,,,lpm,numeric,0.1822,4.979,22.3517,36314,3198,0.1673,,,
mimiciii.CHARTEVENTS,303,IV #4 [Site],,,,categorical,,,,35665,2785,0.1457,,,
mimiciii.CHARTEVENTS,353,ImpSkin #2 [Drain],,,,categorical,,,,34351,2081,0.1089,,,
mimiciii.CHARTEVENTS,8403,IV #4 [Size],,,,categorical,,,,34322,2730,0.1428,,,
mimiciii.CHARTEVENTS,823,Mixed Venous O2% Sat,,Blood Gases,,numeric,42.4378,65.13,87.0426,34230,3887,0.2034,,,
mimiciii.CHARTEVENTS,93,CT #1 Crepitus,,,,categorical,,,,33799,1160,0.0607,,,
mimiciii.CHARTEVENTS,763,Daily Weight,,,kg,numeric,43.3304,82.8566,160.7859,33368,13686,0.7161,,,
mimiciii.CHARTEVENTS,8417,Inc #2 [Appearance],,,,categorical,,,,33075,2830,0.1481,,,
mimiciii.CHARTEVENTS,338,Imp Skin Cleanse #1,,,,categorical,,,,32673,3990,0.2088,,,
mimiciii.CHARTEVENTS,388,Inc #3 [Closure],,,,categorical,,,,32559,2688,0.1406,,,
mimiciii.CHARTEVENTS,89,C.O. (fick),,,L/min,mixed,2.6827,5.2405,12.7617,31812,3250,0.1701,,,
mimiciii.CHARTEVENTS,592,RLE [Sensation],,,,categorical,,,,31710,1181,0.0618,,,
mimiciii.CHARTEVENTS,598,RUE [Sensation],,,,categorical,,,,31541,1167,0.0611,,,
mimiciii.CHARTEVENTS,8469,LLE [Sensation],,,,categorical,,,,31224,1166,0.061,,,
mimiciii.CHARTEVENTS,8472,LUE [Sensation],,,,categorical,,,,30744,1141,0.0597,,,
